"","squirrel_id","byear","bcert","litter_id","dates","datee","part","longevity"
"14208",7637,2006,"N",NA,"2007-06-28","2007-06-28",NA,0
"14209",10360,2006,"N",NA,"2007-06-28","2009-08-15",NA,779
"14210",8664,2006,"N",NA,"2007-07-01","2008-08-15",NA,411
"14211",8596,2006,"N",NA,"2007-07-05","2008-08-15",NA,407
"14212",8680,2006,"N",NA,"2007-07-05","2008-08-15",NA,407
"14213",8732,2006,"N",NA,"2007-07-05","2008-10-08",NA,461
"14214",13669,2006,"N",NA,"2007-07-07","2012-04-11",NA,1740
"14215",10929,2007,"Y",NA,"2007-07-08","2012-06-09",NA,1798
"14216",7711,2006,"N",NA,"2007-07-09","2007-07-15",NA,6
"14217",13670,2007,"Y",NA,"2007-07-10","2010-05-10",NA,1035
"14218",13671,2006,"N",NA,"2007-07-12","2009-08-15",NA,765
"14219",11613,2006,"N",NA,"2007-07-14","2010-07-06",NA,1088
"14220",7717,2006,"N",NA,"2007-07-16","2007-07-16",NA,0
"14221",13674,2006,"N",NA,"2007-07-30","2010-05-15",NA,1020
"14222",13684,2006,"N",NA,"2007-07-31","2010-07-08",NA,1073
"14223",7761,2006,"N",NA,"2007-07-31","2007-07-31",NA,0
"14224",10350,2006,"N",NA,"2007-08-01","2009-05-05",NA,643
"14225",13685,2007,"Y",NA,"2007-08-01","2009-04-09",NA,617
"14226",10361,2006,"N",NA,"2007-08-02","2009-08-15",NA,744
"14227",13687,2007,"Y",NA,"2007-08-04","2011-08-03",NA,1460
"14228",7773,2006,"N",NA,"2007-08-04","2007-08-15",NA,11
"14229",10834,2006,"N",NA,"2007-08-05","2010-04-01",NA,970
"14230",7778,2007,"Y",NA,"2007-08-06","2007-08-06",NA,0
"14231",13688,2007,"Y",NA,"2007-08-06","2013-08-15",NA,2201
"14232",7776,2006,"N",NA,"2007-08-06","2007-08-06",NA,0
"14233",10362,2007,"Y",NA,"2007-08-06","2009-08-15",NA,740
"14234",10364,2007,"Y",NA,"2007-08-08","2009-08-15",NA,738
"14235",13656,2007,"Y",NA,"2007-08-08","2009-08-10",NA,733
"14236",10378,2006,"N",NA,"2007-08-11","2010-04-20",NA,983
"14237",13686,2006,"N",NA,"2007-08-11","2009-08-15",NA,735
"14238",8708,2006,"N",NA,"2007-08-12","2008-08-15",NA,369
"14239",8393,2006,"N",NA,"2007-08-13","2008-06-08",NA,300
"14240",8353,2007,"Y",NA,"2007-08-14","2008-06-16",NA,307
"14241",10692,2006,"N",NA,"2007-08-14","2011-08-15",NA,1462
"14242",7832,2007,"Y",NA,"2007-08-14","2007-08-18",NA,4
"14243",7863,2007,"Y",NA,"2007-08-14","2007-09-30",NA,47
"14244",13658,2006,"N",NA,"2007-08-14","2009-08-15",NA,732
"14245",8313,2006,"N",NA,"2007-08-18","2008-08-15",NA,363
"14246",10760,2006,"N",NA,"2007-08-22","2009-08-15",NA,724
"14247",8673,2007,"Y",NA,"2007-10-09","2008-08-15",NA,311
"14248",13164,2006,"N",NA,"2007-10-09","2011-08-15",NA,1406
"14249",8735,2007,"N",NA,"2008-01-29","2009-04-12",NA,438
"14250",8349,2007,"N",NA,"2008-02-04","2008-06-02",NA,118
"14251",10658,2007,"N",NA,"2008-02-04","2010-06-12",NA,858
"14252",7877,2007,"N",NA,"2008-02-06","2008-08-23",NA,198
"14253",10631,2007,"N",NA,"2008-02-06","2011-08-15",NA,1285
"14254",10680,2007,"N",NA,"2008-02-07","2010-07-28",NA,901
"14255",8483,2007,"N",NA,"2008-02-17","2008-07-03",NA,136
"14256",10686,2007,"N",NA,"2008-02-19","2012-03-28",NA,1498
"14257",10681,2007,"N",NA,"2008-03-03","2009-05-05",NA,427
"14258",8643,2007,"N",NA,"2008-03-05","2008-08-15",NA,162
"14259",8339,2007,"N",NA,"2008-03-06","2008-06-01",NA,86
"14260",10691,2007,"N",NA,"2008-03-06","2009-08-15",NA,526
"14261",10279,2007,"N",NA,"2008-03-07","2009-08-15",NA,525
"14262",7878,2007,"N",NA,"2008-03-08","2008-03-08",NA,0
"14263",8082,2007,"N",NA,"2008-03-09","2008-05-03",NA,54
"14264",10679,2007,"N",NA,"2008-03-09","2009-08-15",NA,523
"14265",10383,2007,"N",NA,"2008-03-09","2015-08-03",NA,2702
"14266",10593,2007,"N",NA,"2008-03-10","2014-05-24",NA,2266
"14267",10600,2007,"N",NA,"2008-03-10","2009-05-09",NA,425
"14268",7984,2007,"N",NA,"2008-03-12","2008-04-22",NA,41
"14269",7904,2007,"N",NA,"2008-03-13","2008-03-29",NA,16
"14270",7937,2007,"N",NA,"2008-03-13","2008-04-09",NA,27
"14271",8672,2007,"N",NA,"2008-03-13","2008-08-15",NA,155
"14272",8702,2007,"N",NA,"2008-03-13","2008-08-15",NA,155
"14273",10725,2007,"N",NA,"2008-03-15","2010-04-18",NA,764
"14274",10677,2007,"N",NA,"2008-03-16","2010-06-23",NA,829
"14275",10678,2007,"N",NA,"2008-03-16","2010-08-15",NA,882
"14276",10697,2007,"N",NA,"2008-03-16","2009-06-24",NA,465
"14277",11882,2007,"N",NA,"2008-03-16","2010-07-07",NA,843
"14278",11211,2007,"N",NA,"2008-03-18","2009-06-09",NA,448
"14279",10718,2007,"N",NA,"2008-03-18","2010-04-20",NA,763
"14280",8254,2007,"N",NA,"2008-03-18","2008-05-20",NA,63
"14281",8614,2007,"N",NA,"2008-03-19","2008-08-15",NA,149
"14282",10429,2007,"N",NA,"2008-03-19","2009-03-25",NA,371
"14283",10716,2007,"N",NA,"2008-03-19","2012-05-10",NA,1513
"14284",7891,2007,"N",NA,"2008-03-20","2008-03-20",NA,0
"14285",10726,2007,"N",NA,"2008-03-20","2009-06-08",NA,445
"14286",12049,2007,"N",NA,"2008-03-22","2012-03-29",NA,1468
"14287",10474,2007,"N",NA,"2008-03-24","2010-04-18",NA,755
"14288",10762,2007,"N",NA,"2008-03-25","2011-08-15",NA,1238
"14289",10696,2007,"N",NA,"2008-03-25","2009-04-19",NA,390
"14290",10720,2007,"N",NA,"2008-03-25","2010-04-20",NA,756
"14291",8292,2007,"N",NA,"2008-03-26","2008-05-25",NA,60
"14292",10158,2007,"N",NA,"2008-03-27","2009-08-15",NA,506
"14293",10719,2007,"N",NA,"2008-03-27","2009-06-18",NA,448
"14294",8577,2007,"N",NA,"2008-03-27","2008-08-15",NA,141
"14295",10709,2007,"N",NA,"2008-03-27","2014-09-15",NA,2363
"14296",10710,2007,"N",NA,"2008-03-27","2010-06-14",NA,809
"14297",10695,2007,"N",NA,"2008-03-29","2009-06-04",NA,432
"14298",8626,2007,"N",NA,"2008-03-29","2008-08-15",NA,139
"14299",8669,2007,"N",NA,"2008-03-30","2008-08-15",NA,138
"14300",10663,2007,"N",NA,"2008-03-30","2009-04-08",NA,374
"14301",7931,2007,"N",NA,"2008-03-31","2008-04-07",NA,7
"14302",10664,2007,"N",NA,"2008-04-01","2009-08-15",NA,501
"14303",13693,2007,"N",NA,"2008-04-01","2010-04-20",NA,749
"14304",8006,2007,"N",NA,"2008-04-02","2008-04-24",NA,22
"14305",8506,2007,"N",NA,"2008-04-02","2008-07-13",NA,102
"14306",10694,2007,"N",NA,"2008-04-02","2011-08-15",NA,1230
"14307",7913,2007,"N",NA,"2008-04-02","2008-04-02",NA,0
"14308",10746,2007,"N",NA,"2008-04-02","2010-10-06",NA,917
"14309",7929,2007,"N",NA,"2008-04-03","2008-04-07",NA,4
"14310",7930,2007,"N",NA,"2008-04-03","2008-04-07",NA,4
"14311",8218,2007,"N",NA,"2008-04-03","2008-05-17",NA,44
"14312",8273,2007,"N",NA,"2008-04-03","2008-06-18",NA,76
"14313",8386,2007,"N",NA,"2008-04-03","2008-06-06",NA,64
"14314",10736,2007,"N",NA,"2008-04-03","2010-06-02",NA,790
"14315",8670,2007,"N",NA,"2008-04-05","2008-08-15",NA,132
"14316",10661,2007,"N",NA,"2008-04-05","2009-09-01",NA,514
"14317",7922,2007,"N",NA,"2008-04-06","2008-04-06",NA,0
"14318",10708,2007,"N",NA,"2008-04-06","2009-08-15",NA,496
"14319",13661,2007,"N",NA,"2008-04-06","2010-08-15",NA,861
"14320",8269,2007,"N",NA,"2008-04-07","2008-05-21",NA,44
"14321",7938,2007,"N",NA,"2008-04-09","2008-04-09",NA,0
"14322",8304,2007,"N",NA,"2008-04-10","2008-05-26",NA,46
"14323",7941,2007,"N",NA,"2008-04-10","2008-04-10",NA,0
"14324",13657,2007,"N",NA,"2008-04-10","2009-08-15",NA,492
"14325",10427,2007,"N",NA,"2008-04-13","2009-05-12",NA,394
"14326",16199,2008,"Y",NA,"2008-04-14","2009-05-09",NA,390
"14327",10761,2007,"N",NA,"2008-04-15","2009-08-15",NA,487
"14328",8007,2007,"N",NA,"2008-04-19","2008-04-24",NA,5
"14329",10688,2007,"N",NA,"2008-04-19","2009-06-24",NA,431
"14330",8668,2007,"N",NA,"2008-04-24","2008-08-15",NA,113
"14331",13662,2007,"N",NA,"2008-04-24","2009-06-18",NA,420
"14332",8005,2007,"N",NA,"2008-04-24","2008-08-15",NA,113
"14333",11999,2007,"N",NA,"2008-04-24","2014-07-28",NA,2286
"14334",10689,2007,"N",NA,"2008-04-26","2010-07-04",NA,799
"14335",8736,2007,"N",NA,"2008-04-27","2009-05-24",NA,392
"14336",11163,2007,"N",NA,"2008-04-28","2010-06-27",NA,790
"14337",8047,2007,"N",NA,"2008-04-28","2008-04-28",NA,0
"14338",11159,2007,"N",NA,"2008-04-30","2009-08-15",NA,472
"14339",10707,2007,"N",NA,"2008-04-30","2010-04-18",NA,718
"14340",10744,2007,"N",NA,"2008-05-01","2010-06-02",NA,762
"14341",8096,2007,"N",NA,"2008-05-04","2008-06-18",NA,45
"14342",10721,2007,"N",NA,"2008-05-04","2009-04-14",NA,345
"14343",12300,2007,"N",NA,"2008-05-04","2011-05-26",NA,1117
"14344",8600,2007,"N",NA,"2008-05-05","2008-08-15",NA,102
"14345",10743,2007,"N",NA,"2008-05-05","2010-07-06",NA,792
"14346",10690,2007,"N",NA,"2008-05-05","2012-05-07",NA,1463
"14347",8136,2007,"N",NA,"2008-05-07","2008-05-18",NA,11
"14348",8226,2007,"N",NA,"2008-05-08","2008-05-18",NA,10
"14349",10700,2007,"N",NA,"2008-05-08","2009-08-15",NA,464
"14350",10571,2007,"N",NA,"2008-05-11","2009-05-07",NA,361
"14351",10724,2007,"N",NA,"2008-05-13","2012-08-14",NA,1554
"14352",10705,2007,"N",NA,"2008-05-17","2009-05-12",NA,360
"14353",8227,2007,"N",NA,"2008-05-18","2008-05-18",NA,0
"14354",11162,2007,"N",NA,"2008-05-18","2009-08-15",NA,454
"14355",8282,2007,"N",NA,"2008-05-19","2008-05-24",NA,5
"14356",11470,2007,"N",NA,"2008-05-19","2010-05-31",NA,742
"14357",10735,2007,"N",NA,"2008-05-19","2009-08-15",NA,453
"14358",10702,2007,"N",NA,"2008-05-21","2009-08-15",NA,451
"14359",11161,2007,"N",NA,"2008-05-21","2009-10-03",NA,500
"14360",10648,2007,"N",NA,"2008-05-22","2011-05-17",NA,1090
"14361",8283,2007,"N",NA,"2008-05-24","2008-05-24",NA,0
"14362",8564,2007,"N",NA,"2008-05-25","2008-08-15",NA,82
"14363",8315,2007,"N",NA,"2008-05-28","2008-05-28",NA,0
"14364",8316,2007,"N",NA,"2008-05-28","2008-05-28",NA,0
"14365",8341,2007,"N",NA,"2008-06-01","2008-06-01",NA,0
"14366",8344,2007,"N",NA,"2008-06-01","2008-06-01",NA,0
"14367",8374,2007,"N",NA,"2008-06-03","2008-06-05",NA,2
"14368",8551,2008,"Y",NA,"2008-06-03","2008-08-09",NA,67
"14369",8627,2007,"N",NA,"2008-06-03","2008-08-15",NA,73
"14370",8646,2008,"Y",NA,"2008-06-03","2008-08-15",NA,73
"14371",8631,2008,"Y",NA,"2008-06-04","2008-08-15",NA,72
"14372",8363,2007,"N",NA,"2008-06-04","2008-06-04",NA,0
"14373",8364,2007,"N",NA,"2008-06-04","2008-06-04",NA,0
"14374",8442,2008,"Y",NA,"2008-06-04","2008-06-20",NA,16
"14375",8528,2008,"Y",NA,"2008-06-04","2008-07-24",NA,50
"14376",10464,2007,"N",NA,"2008-06-05","2011-07-09",NA,1129
"14377",8373,2007,"N",NA,"2008-06-05","2008-06-05",NA,0
"14378",8388,2008,"Y",NA,"2008-06-06","2008-06-06",NA,0
"14379",10428,2007,"N",NA,"2008-06-12","2009-05-19",NA,341
"14380",8486,2008,"Y",NA,"2008-06-16","2008-07-05",NA,19
"14381",12083,2007,"N",NA,"2008-06-17","2014-06-05",NA,2179
"14382",8431,2007,"N",NA,"2008-06-17","2008-08-15",NA,59
"14383",8433,2007,"N",NA,"2008-06-18","2008-06-18",NA,0
"14384",8599,2007,"N",NA,"2008-06-18","2008-08-15",NA,58
"14385",8439,2007,"N",NA,"2008-06-20","2008-06-20",NA,0
"14386",8449,2008,"Y",NA,"2008-06-24","2008-09-22",NA,90
"14387",8446,2008,"Y",NA,"2008-06-24","2008-06-24",NA,0
"14388",10476,2007,"N",NA,"2008-06-28","2010-07-05",NA,737
"14389",8473,2008,"Y",NA,"2008-06-28","2008-06-28",NA,0
"14390",8679,2007,"N",NA,"2008-06-29","2008-08-15",NA,47
"14391",11160,2007,"N",NA,"2008-06-30","2010-04-18",NA,657
"14392",8699,2007,"N",NA,"2008-07-02","2008-08-15",NA,44
"14393",10467,2007,"N",NA,"2008-07-03","2009-08-15",NA,408
"14394",8489,2008,"Y",NA,"2008-07-05","2008-07-05",NA,0
"14395",11188,2008,"Y",NA,"2008-07-05","2012-06-05",NA,1431
"14396",8527,2008,"Y",NA,"2008-07-12","2008-07-24",NA,12
"14397",10517,2007,"N",NA,"2008-07-13","2009-07-21",NA,373
"14398",8511,2008,"Y",NA,"2008-07-15","2008-07-15",NA,0
"14399",8514,2007,"N",NA,"2008-07-16","2008-07-16",NA,0
"14400",10475,2007,"N",NA,"2008-07-17","2011-07-22",NA,1100
"14401",11519,2008,"Y",NA,"2008-07-17","2011-05-24",NA,1041
"14402",11486,2008,"Y",NA,"2008-07-19","2011-08-15",NA,1122
"14403",8523,2007,"N",NA,"2008-07-22","2008-07-22",NA,0
"14404",8584,2008,"Y",NA,"2008-07-26","2008-08-15",NA,20
"14405",8531,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14406",8532,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14407",8533,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14408",8534,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14409",8535,2007,"N",NA,"2008-07-27","2008-07-27",NA,0
"14410",8536,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14411",8537,2007,"N",NA,"2008-07-27","2008-07-27",NA,0
"14412",8538,2008,"Y",NA,"2008-07-27","2008-07-27",NA,0
"14413",8539,2007,"N",NA,"2008-07-27","2008-07-27",NA,0
"14414",8547,2008,"Y",NA,"2008-07-27","2008-07-30",NA,3
"14415",8548,2008,"Y",NA,"2008-07-27","2008-07-31",NA,4
"14416",8549,2007,"N",NA,"2008-07-27","2008-07-30",NA,3
"14417",8688,2008,"Y",NA,"2008-07-27","2008-08-13",NA,17
"14418",10537,2008,"Y",NA,"2008-07-27","2009-05-25",NA,302
"14419",10538,2008,"Y",NA,"2008-07-27","2009-04-09",NA,256
"14420",8543,2008,"Y",NA,"2008-07-28","2008-08-10",NA,13
"14421",8544,2008,"Y",NA,"2008-07-28","2008-07-28",NA,0
"14422",8550,2008,"Y",NA,"2008-07-28","2008-07-30",NA,2
"14423",10473,2008,"Y",NA,"2008-07-28","2010-08-15",NA,748
"14424",8556,2008,"Y",NA,"2008-08-02","2008-08-15",NA,13
"14425",10465,2008,"Y",NA,"2008-08-03","2010-05-01",NA,636
"14426",11489,2007,"N",NA,"2008-08-03","2012-08-15",NA,1473
"14427",10466,2008,"Y",NA,"2008-08-04","2009-05-25",NA,294
"14428",8585,2008,"Y",NA,"2008-08-05","2008-08-15",NA,10
"14429",10543,2008,"Y",NA,"2008-08-07","2009-08-15",NA,373
"14430",8678,2008,"Y",NA,"2008-08-07","2008-08-15",NA,8
"14431",10468,2008,"Y",NA,"2008-08-09","2010-06-14",NA,674
"14432",8623,2007,"N",NA,"2008-08-09","2008-08-15",NA,6
"14433",8624,2007,"N",NA,"2008-08-09","2008-08-15",NA,6
"14434",8625,2008,"Y",NA,"2008-08-09","2008-08-15",NA,6
"14435",10542,2007,"N",NA,"2008-08-09","2009-05-10",NA,274
"14436",8628,2008,"Y",NA,"2008-08-09","2008-08-15",NA,6
"14437",8637,2007,"N",NA,"2008-08-10","2008-08-10",NA,0
"14438",8653,2008,"Y",NA,"2008-08-10","2008-08-15",NA,5
"14439",8666,2007,"N",NA,"2008-08-11","2008-08-15",NA,4
"14440",8667,2008,"Y",NA,"2008-08-11","2008-08-11",NA,0
"14441",8674,2008,"Y",NA,"2008-08-11","2008-08-15",NA,4
"14442",10469,2008,"Y",NA,"2008-08-14","2010-03-15",NA,578
"14443",10040,2007,"N",NA,"2008-08-14","2009-04-22",NA,251
"14444",10436,2008,"Y",NA,"2008-10-06","2009-05-13",NA,219
"14445",8731,2008,"Y",NA,"2008-10-08","2008-10-08",NA,0
"14446",10578,2008,"N",NA,"2009-03-10","2011-04-06",NA,757
"14447",10544,2008,"N",NA,"2009-03-12","2009-04-22",NA,41
"14448",10626,2008,"N",NA,"2009-03-19","2009-03-19",NA,0
"14449",10590,2008,"N",NA,"2009-03-19","2009-04-09",NA,21
"14450",10597,2008,"N",NA,"2009-03-21","2009-08-15",NA,147
"14451",10564,2008,"N",NA,"2009-03-22","2010-03-15",NA,358
"14452",10570,2008,"N",NA,"2009-03-23","2011-08-15",NA,875
"14453",10545,2008,"N",NA,"2009-03-23","2010-05-30",NA,433
"14454",10546,2008,"N",NA,"2009-03-23","2009-08-15",NA,145
"14455",13101,2008,"N",NA,"2009-03-24","2014-06-28",NA,1922
"14456",10589,2008,"N",NA,"2009-03-24","2010-08-15",NA,509
"14457",10450,2008,"N",NA,"2009-03-26","2009-07-01",NA,97
"14458",10610,2008,"N",NA,"2009-03-28","2009-04-07",NA,10
"14459",8741,2008,"N",NA,"2009-03-28","2009-05-20",NA,53
"14460",10063,2008,"N",NA,"2009-03-29","2009-04-01",NA,3
"14461",10433,2008,"N",NA,"2009-03-29","2009-07-09",NA,102
"14462",10698,2008,"N",NA,"2009-03-29","2010-07-06",NA,464
"14463",12090,2008,"N",NA,"2009-03-30","2014-08-15",NA,1964
"14464",10605,2008,"N",NA,"2009-03-30","2009-08-15",NA,138
"14465",10567,2008,"N",NA,"2009-03-31","2009-03-31",NA,0
"14466",11193,2008,"N",NA,"2009-03-31","2010-05-20",NA,415
"14467",10595,2008,"N",NA,"2009-03-31","2010-08-16",NA,503
"14468",10629,2008,"N",NA,"2009-04-02","2009-05-17",NA,45
"14469",10588,2008,"N",NA,"2009-04-04","2010-07-15",NA,467
"14470",10573,2008,"N",NA,"2009-04-05","2010-05-15",NA,405
"14471",10435,2008,"N",NA,"2009-04-06","2009-04-06",NA,0
"14472",10594,2008,"N",NA,"2009-04-07","2009-06-06",NA,60
"14473",10598,2008,"N",NA,"2009-04-07","2010-04-18",NA,376
"14474",10585,2008,"N",NA,"2009-04-08","2009-04-29",NA,21
"14475",10592,2008,"N",NA,"2009-04-09","2010-05-12",NA,398
"14476",10634,2008,"N",NA,"2009-04-12","2009-04-12",NA,0
"14477",10635,2008,"N",NA,"2009-04-12","2009-08-15",NA,125
"14478",10609,2008,"N",NA,"2009-04-12","2009-05-21",NA,39
"14479",10432,2008,"N",NA,"2009-04-12","2009-06-13",NA,62
"14480",10574,2008,"N",NA,"2009-04-13","2009-04-13",NA,0
"14481",10577,2008,"N",NA,"2009-04-13","2009-04-13",NA,0
"14482",10584,2008,"N",NA,"2009-04-13","2009-05-07",NA,24
"14483",10601,2008,"N",NA,"2009-04-14","2009-04-14",NA,0
"14484",8740,2008,"N",NA,"2009-04-14","2009-05-19",NA,35
"14485",8742,2008,"N",NA,"2009-04-14","2009-06-09",NA,56
"14486",10443,2008,"N",NA,"2009-04-14","2009-04-14",NA,0
"14487",10604,2008,"N",NA,"2009-04-15","2010-05-05",NA,385
"14488",10608,2008,"N",NA,"2009-04-15","2009-07-25",NA,101
"14489",10579,2008,"N",NA,"2009-04-15","2009-06-30",NA,76
"14490",11584,2008,"N",NA,"2009-04-15","2010-05-09",NA,389
"14491",10602,2008,"N",NA,"2009-04-16","2010-06-28",NA,438
"14492",10283,2008,"N",NA,"2009-04-18","2010-05-29",NA,406
"14493",10580,2008,"N",NA,"2009-04-18","2009-04-18",NA,0
"14494",10175,2008,"N",NA,"2009-04-22","2011-03-20",NA,697
"14495",10575,2008,"N",NA,"2009-04-22","2009-05-11",NA,19
"14496",10603,2008,"N",NA,"2009-04-23","2009-05-11",NA,18
"14497",10790,2008,"N",NA,"2009-04-26","2009-08-15",NA,111
"14498",11173,2008,"N",NA,"2009-04-26","2011-08-15",NA,841
"14499",10764,2008,"N",NA,"2009-04-27","2010-06-12",NA,411
"14500",10789,2008,"N",NA,"2009-04-28","2009-05-31",NA,33
"14501",10434,2008,"N",NA,"2009-04-28","2009-04-28",NA,0
"14502",10446,2008,"N",NA,"2009-04-28","2009-04-28",NA,0
"14503",10442,2008,"N",NA,"2009-04-30","2010-05-31",NA,396
"14504",10445,2008,"N",NA,"2009-04-30","2009-06-27",NA,58
"14505",10581,2008,"N",NA,"2009-04-30","2009-04-30",NA,0
"14506",10607,2008,"N",NA,"2009-05-02","2010-05-23",NA,386
"14507",10582,2008,"N",NA,"2009-05-02","2009-05-25",NA,23
"14508",10431,2008,"N",NA,"2009-05-02","2009-05-20",NA,18
"14509",10447,2008,"N",NA,"2009-05-02","2009-05-02",NA,0
"14510",10768,2008,"N",NA,"2009-05-03","2009-05-12",NA,9
"14511",10793,2008,"N",NA,"2009-05-03","2010-06-12",NA,405
"14512",10066,2008,"N",NA,"2009-05-03","2010-07-21",NA,444
"14513",10430,2008,"N",NA,"2009-05-03","2009-05-03",NA,0
"14514",10583,2008,"N",NA,"2009-05-03","2009-05-30",NA,27
"14515",10387,2008,"N",NA,"2009-05-04","2013-05-27",NA,1484
"14516",10774,2008,"N",NA,"2009-05-04","2009-05-04",NA,0
"14517",10804,2008,"N",NA,"2009-05-05","2009-05-10",NA,5
"14518",10805,2008,"N",NA,"2009-05-05","2010-05-15",NA,375
"14519",10773,2008,"N",NA,"2009-05-05","2015-08-03",NA,2281
"14520",10547,2008,"N",NA,"2009-05-06","2009-05-09",NA,3
"14521",10548,2008,"N",NA,"2009-05-06","2009-05-06",NA,0
"14522",10550,2008,"N",NA,"2009-05-06","2009-05-06",NA,0
"14523",10771,2008,"N",NA,"2009-05-06","2009-06-18",NA,43
"14524",10772,2008,"N",NA,"2009-05-06","2010-06-14",NA,404
"14525",8772,2008,"N",NA,"2009-05-06","2012-05-23",NA,1113
"14526",10449,2008,"N",NA,"2009-05-06","2009-05-18",NA,12
"14527",10931,2008,"N",NA,"2009-05-06","2009-08-15",NA,101
"14528",10792,2008,"N",NA,"2009-05-07","2009-05-07",NA,0
"14529",10828,2008,"N",NA,"2009-05-07","2014-05-15",NA,1834
"14530",10576,2008,"N",NA,"2009-05-07","2012-04-23",NA,1082
"14531",10621,2008,"N",NA,"2009-05-09","2010-06-27",NA,414
"14532",10818,2008,"N",NA,"2009-05-09","2012-08-15",NA,1194
"14533",12948,2008,"N",NA,"2009-05-10","2014-08-15",NA,1923
"14534",10202,2008,"N",NA,"2009-05-10","2009-07-15",NA,66
"14535",10448,2008,"N",NA,"2009-05-10","2010-04-27",NA,352
"14536",10551,2008,"N",NA,"2009-05-11","2009-05-11",NA,0
"14537",10830,2008,"N",NA,"2009-05-11","2009-05-11",NA,0
"14538",10816,2008,"N",NA,"2009-05-11","2010-06-26",NA,411
"14539",10770,2008,"N",NA,"2009-05-11","2009-05-17",NA,6
"14540",10775,2008,"N",NA,"2009-05-11","2010-06-27",NA,412
"14541",10837,2008,"N",NA,"2009-05-11","2010-06-12",NA,397
"14542",10349,2008,"N",NA,"2009-05-11","2009-05-12",NA,1
"14543",10437,2008,"N",NA,"2009-05-11","2009-08-15",NA,96
"14544",10438,2008,"N",NA,"2009-05-11","2009-07-04",NA,54
"14545",10439,2008,"N",NA,"2009-05-11","2009-06-22",NA,42
"14546",10976,2008,"N",NA,"2009-05-12","2010-07-06",NA,420
"14547",10885,2008,"N",NA,"2009-05-12","2009-05-13",NA,1
"14548",10919,2008,"N",NA,"2009-05-12","2011-08-15",NA,825
"14549",10620,2008,"N",NA,"2009-05-13","2010-05-22",NA,374
"14550",10780,2008,"N",NA,"2009-05-13","2009-05-19",NA,6
"14551",10975,2008,"N",NA,"2009-05-14","2009-08-08",NA,86
"14552",10829,2008,"N",NA,"2009-05-14","2009-06-02",NA,19
"14553",10619,2008,"N",NA,"2009-05-16","2009-05-19",NA,3
"14554",10974,2008,"N",NA,"2009-05-16","2009-05-23",NA,7
"14555",10779,2008,"N",NA,"2009-05-16","2009-05-27",NA,11
"14556",10836,2008,"N",NA,"2009-05-16","2010-05-25",NA,374
"14557",10441,2008,"N",NA,"2009-05-16","2009-05-16",NA,0
"14558",10963,2008,"N",NA,"2009-05-17","2010-07-08",NA,417
"14559",10964,2008,"N",NA,"2009-05-17","2009-05-19",NA,2
"14560",10776,2008,"N",NA,"2009-05-17","2009-06-17",NA,31
"14561",10777,2008,"N",NA,"2009-05-17","2009-05-19",NA,2
"14562",10835,2008,"N",NA,"2009-05-18","2009-05-18",NA,0
"14563",10886,2008,"N",NA,"2009-05-18","2010-06-24",NA,402
"14564",11064,2008,"N",NA,"2009-05-18","2009-05-19",NA,1
"14565",10440,2008,"N",NA,"2009-05-21","2012-05-23",NA,1098
"14566",11471,2008,"N",NA,"2009-05-23","2013-04-14",NA,1422
"14567",10282,2008,"N",NA,"2009-05-25","2009-05-25",NA,0
"14568",10833,2008,"N",NA,"2009-05-27","2009-08-15",NA,80
"14569",10782,2008,"N",NA,"2009-05-30","2010-05-17",NA,352
"14570",10968,2008,"N",NA,"2009-05-30","2009-07-09",NA,40
"14571",10531,2008,"N",NA,"2009-06-01","2013-09-19",NA,1571
"14572",10966,2008,"N",NA,"2009-06-02","2010-06-01",NA,364
"14573",10967,2008,"N",NA,"2009-06-14","2010-05-29",NA,349
"14574",10888,2008,"N",NA,"2009-06-18","2009-07-02",NA,14
"14575",10965,2008,"N",NA,"2009-06-19","2010-08-05",NA,412
"14576",11078,2008,"N",NA,"2009-06-19","2012-09-19",NA,1188
"14577",10889,2009,"Y",NA,"2009-06-23","2009-06-23",NA,0
"14578",10961,2008,"N",NA,"2009-06-27","2011-08-15",NA,779
"14579",11061,2008,"N",NA,"2009-06-30","2010-03-09",NA,252
"14580",11062,2008,"N",NA,"2009-06-30","2013-04-24",NA,1394
"14581",10400,2008,"N",NA,"2009-06-30","2009-06-30",NA,0
"14582",10947,2009,"Y",NA,"2009-06-30","2010-04-20",NA,294
"14583",11079,2008,"N",NA,"2009-07-04","2010-04-10",NA,280
"14584",11281,2008,"N",NA,"2009-07-08","2010-08-25",NA,413
"14585",11081,2008,"N",NA,"2009-07-12","2009-08-15",NA,34
"14586",10959,2008,"N",NA,"2009-07-19","2011-04-05",NA,625
"14587",11442,2008,"N",NA,"2009-07-26","2010-08-12",NA,382
"14588",11443,2009,"Y",NA,"2009-07-26","2010-04-25",NA,273
"14589",11447,2008,"N",NA,"2009-07-26","2010-06-07",NA,316
"14590",11448,2008,"N",NA,"2009-07-26","2011-08-15",NA,750
"14591",11083,2009,"Y",NA,"2009-07-29","2009-07-29",NA,0
