squirrel_id,isq,sex,is_preg,doy,days,year,byear,is_mast,RI,RI_odba,season,longevity,age,grid_cone_index,midden_cones,midden_cones_diff,traps_life,traps_rec,trap_wgt,qb,qb_day,qb_night,trans,trans_per,trans_day_ratio,trans_night,trans_day,qb_nest,litter_size
21086,81,1,0,355,12,2015,2014,0,0.17692145876431,0.115491474687539,1,-0.692711024062393,-0.77977188328465,-0.863375453076608,NaN,NaN,-1.15108559054298,NaN,NaN,0.924628048356284,-1.30174157872264,1.52959369914327,-0.438837655793777,-0.709172832127744,0.413891940977796,2.01702381278338,-1.29213504513785,0.731646825396825,NaN
19981,83,1,0,358,8,2015,2014,0,0.176133886352602,0.106871100481876,1,0.116398226606741,-0.646642920626415,-0.863375453076608,NaN,NaN,-0.207678911738448,NaN,NaN,1.23296887157244,-1.27300064630031,1.73981715323058,-0.671476119327278,-0.802544981753081,0.51804064474052,1.10501532173681,-1.04439006332226,0.677916666666667,NaN
21239,84,1,0,7,14,2016,2014,0,0.142282600931092,0.0925867487303923,1,0.358182826904353,-0.827561767315811,-0.716484088539767,NaN,NaN,-0.561456416290149,-0.451623753211919,-0.567405002700556,1.16684207640403,-0.838434718157182,1.40474293197304,-0.325774841489701,-0.698126573355103,0.379536538412835,1.8713655787677,-1.47309186139204,0.710185185185185,NaN
21685,85,1,0,5,10,2016,2014,0,0.108219888250116,0.083940689638567,1,-1.59979834805474,-1.22524187371797,-0.716484088539767,NaN,NaN,-1.26901142539355,NaN,NaN,1.33156768648207,-0.921631204894247,1.54009671416606,-0.639172458097542,-1.31113140924359,0.416251709813386,1.01621078551435,-1.54875871068757,0.671590909090909,NaN
19243,86,1,0,352,5,2015,2012,0,0.119474258651987,0.0938335518580122,1,-0.454087006775207,0.0343629268176328,-0.863375453076608,NaN,NaN,-0.0504444652710254,NaN,NaN,0.795069707340156,-1.16496244249591,1.39682743157357,-0.840288800592349,-0.894458191540522,0.35769654688697,2.19557261577034,-1.51987823385722,0.70625,NaN
21222,87,1,0,356,3,2015,2014,0,0.0894156332994419,0.0858379358020487,1,0.342379911852222,-0.793426135864981,-0.863375453076608,NaN,NaN,-0.404221969822727,NaN,NaN,1.0455558569732,-1.3129955582856,1.67900163711801,-0.925216168018912,-0.439268962117004,0.444468788368492,1.81216255461939,-1.18440261499582,0.65,NaN
20866,88,1,0,12,24,2016,2014,0,0.310093762420351,0.168373509395255,1,-0.060594421977132,-0.743929470261279,-0.716484088539767,NaN,NaN,-0.325604746589015,-1.01835947359606,0.133850350670237,1.16021147634649,-1.35745589848532,1.75403426082011,0.17467139417419,-0.852148936241541,0.599875283369858,0.506406966459472,-0.839009884705906,0.747573862411042,NaN
21923,91,1,0,8,9,2016,2014,0,0.15650416147815,0.111181728812753,1,-0.632659946864293,-1.29009957347455,-0.683109751473547,NaN,NaN,-0.875925309224995,NaN,NaN,0.915763354225307,-1.11357189246366,1.42569450022404,-0.645424779625878,-1.01117337857219,0.385860351975391,1.73083314770858,-1.50223488801176,0.75479797979798,NaN
20739,93,1,0,15,23,2016,2014,0,0.173454212192053,0.134199931255654,1,-0.847579591573281,-0.696139586230118,-0.683109751473547,NaN,NaN,-0.993851144075562,NaN,NaN,0.202311826906286,-1.30766290335423,1.03367192107281,0.420856554352418,0.0227709413279388,0.383385095391948,2.97648869620279,-1.18329360468553,0.629,NaN
12007,94,1,0,79,11,2014,2010,1,0.231257593812059,0.175960691854323,2,-0.757502975776132,0.106047752864375,1.48148782816127,NaN,NaN,-0.207678911738448,NaN,NaN,0.675519499560752,0.216879746326309,0.325049263773289,-0.446392544307183,-0.416986971865503,0.80043580326401,-0.613137400447647,0.0327362005426405,0.636752136752137,NaN
